Date,NDVI,ZoneID,ZoneName
06/04/2008,0.526264019,Z01,Colombo North
22/04/2008,0.281544043,Z01,Colombo North
08/05/2008,0.261703546,Z01,Colombo North
24/05/2008,0.383460444,Z01,Colombo North
09/06/2008,0.361111082,Z01,Colombo North
25/06/2008,0.41182391,Z01,Colombo North
11/07/2008,0.379065598,Z01,Colombo North
27/07/2008,0.433352997,Z01,Colombo North
12/08/2008,0.377230499,Z01,Colombo North
28/08/2008,0.328022619,Z01,Colombo North
13/09/2008,0.433589536,Z01,Colombo North
29/09/2008,0.405172963,Z01,Colombo North
15/10/2008,0.406645284,Z01,Colombo North
31/10/2008,0.482916601,Z01,Colombo North
16/11/2008,0.411220219,Z01,Colombo North
02/12/2008,0.461941175,Z01,Colombo North
18/12/2008,0.442768777,Z01,Colombo North
01/01/2009,0.429071389,Z01,Colombo North
17/01/2009,0.426781627,Z01,Colombo North
02/02/2009,0.411839406,Z01,Colombo North
18/02/2009,0.407574872,Z01,Colombo North
06/03/2009,0.379511704,Z01,Colombo North
22/03/2009,0.369583671,Z01,Colombo North
07/04/2009,0.363835579,Z01,Colombo North
23/04/2009,0.336970684,Z01,Colombo North
09/05/2009,0.345930699,Z01,Colombo North
25/05/2009,0.313361936,Z01,Colombo North
10/06/2009,0.378978769,Z01,Colombo North
26/06/2009,0.303570532,Z01,Colombo North
12/07/2009,0.33721177,Z01,Colombo North
28/07/2009,0.317542712,Z01,Colombo North
13/08/2009,0.271791512,Z01,Colombo North
29/08/2009,0.322167138,Z01,Colombo North
14/09/2009,0.427075809,Z01,Colombo North
30/09/2009,0.449247154,Z01,Colombo North
16/10/2009,0.50396769,Z01,Colombo North
01/11/2009,0.42937051,Z01,Colombo North
17/11/2009,0.442147052,Z01,Colombo North
03/12/2009,0.435299627,Z01,Colombo North
19/12/2009,0.463993918,Z01,Colombo North
01/01/2010,0.467015046,Z01,Colombo North
17/01/2010,0.444844474,Z01,Colombo North
02/02/2010,0.416649219,Z01,Colombo North
18/02/2010,0.402943694,Z01,Colombo North
06/03/2010,0.434217683,Z01,Colombo North
22/03/2010,0.38222917,Z01,Colombo North
07/04/2010,0.436866583,Z01,Colombo North
23/04/2010,0.431092402,Z01,Colombo North
09/05/2010,0.373812519,Z01,Colombo North
25/05/2010,0.332932003,Z01,Colombo North
10/06/2010,0.413874656,Z01,Colombo North
26/06/2010,0.283765808,Z01,Colombo North
12/07/2010,0.261146887,Z01,Colombo North
28/07/2010,0.405462497,Z01,Colombo North
13/08/2010,0.225793397,Z01,Colombo North
29/08/2010,0.341119176,Z01,Colombo North
14/09/2010,0.325814418,Z01,Colombo North
30/09/2010,0.390966272,Z01,Colombo North
16/10/2010,0.402542298,Z01,Colombo North
01/11/2010,0.443821292,Z01,Colombo North
17/11/2010,0.412762892,Z01,Colombo North
03/12/2010,0.527944528,Z01,Colombo North
19/12/2010,0.311564437,Z01,Colombo North
01/01/2011,0.322845915,Z01,Colombo North
17/01/2011,0.44320741,Z01,Colombo North
02/02/2011,0.409752606,Z01,Colombo North
18/02/2011,0.381176851,Z01,Colombo North
06/03/2011,0.363032506,Z01,Colombo North
22/03/2011,0.395696175,Z01,Colombo North
07/04/2011,0.370168254,Z01,Colombo North
23/04/2011,0.260556803,Z01,Colombo North
09/05/2011,0.37808088,Z01,Colombo North
25/05/2011,0.329644145,Z01,Colombo North
10/06/2011,0.346233208,Z01,Colombo North
26/06/2011,0.343124552,Z01,Colombo North
12/07/2011,0.250107324,Z01,Colombo North
28/07/2011,0.396920943,Z01,Colombo North
13/08/2011,0.427330165,Z01,Colombo North
29/08/2011,0.430518927,Z01,Colombo North
14/09/2011,0.431037886,Z01,Colombo North
30/09/2011,0.431651211,Z01,Colombo North
16/10/2011,0.456715881,Z01,Colombo North
01/11/2011,0.462804752,Z01,Colombo North
17/11/2011,0.352678322,Z01,Colombo North
03/12/2011,0.469983325,Z01,Colombo North
19/12/2011,0.41279541,Z01,Colombo North
01/01/2012,0.424721472,Z01,Colombo North
17/01/2012,0.420232773,Z01,Colombo North
02/02/2012,0.420915746,Z01,Colombo North
18/02/2012,0.390320693,Z01,Colombo North
05/03/2012,0.487999185,Z01,Colombo North
21/03/2012,0.428864,Z01,Colombo North
06/04/2012,0.440983855,Z01,Colombo North
22/04/2012,0.329691712,Z01,Colombo North
08/05/2012,0.434640472,Z01,Colombo North
24/05/2012,0.411958042,Z01,Colombo North
09/06/2012,0.404747289,Z01,Colombo North
25/06/2012,0.388889476,Z01,Colombo North
11/07/2012,0.425644249,Z01,Colombo North
27/07/2012,0.400335099,Z01,Colombo North
12/08/2012,0.356182381,Z01,Colombo North
28/08/2012,0.370118079,Z01,Colombo North
13/09/2012,0.327747459,Z01,Colombo North
29/09/2012,0.43027308,Z01,Colombo North
15/10/2012,0.39540802,Z01,Colombo North
31/10/2012,0.325386623,Z01,Colombo North
16/11/2012,0.45551375,Z01,Colombo North
02/12/2012,0.449899527,Z01,Colombo North
18/12/2012,0.524507914,Z01,Colombo North
01/01/2013,0.537579002,Z01,Colombo North
17/01/2013,0.446048731,Z01,Colombo North
02/02/2013,0.49061356,Z01,Colombo North
18/02/2013,0.431679589,Z01,Colombo North
06/03/2013,0.415818165,Z01,Colombo North
22/03/2013,0.348963895,Z01,Colombo North
07/04/2013,0.424466394,Z01,Colombo North
23/04/2013,0.370654463,Z01,Colombo North
09/05/2013,0.424097943,Z01,Colombo North
25/05/2013,0.238873428,Z01,Colombo North
10/06/2013,0.392259166,Z01,Colombo North
26/06/2013,0.296980578,Z01,Colombo North
12/07/2013,0.390736827,Z01,Colombo North
28/07/2013,0.332561667,Z01,Colombo North
13/08/2013,0.26890099,Z01,Colombo North
29/08/2013,0.337045867,Z01,Colombo North
14/09/2013,0.411996716,Z01,Colombo North
30/09/2013,0.484558201,Z01,Colombo North
16/10/2013,0.480462448,Z01,Colombo North
01/11/2013,0.440278984,Z01,Colombo North
17/11/2013,0.468906392,Z01,Colombo North
03/12/2013,0.441809618,Z01,Colombo North
19/12/2013,0.439802586,Z01,Colombo North
01/01/2014,0.477538526,Z01,Colombo North
17/01/2014,0.453148735,Z01,Colombo North
02/02/2014,0.404593726,Z01,Colombo North
18/02/2014,0.385170673,Z01,Colombo North
06/03/2014,0.439302032,Z01,Colombo North
22/03/2014,0.391759549,Z01,Colombo North
07/04/2014,0.399312131,Z01,Colombo North
23/04/2014,0.384494658,Z01,Colombo North
09/05/2014,0.335155946,Z01,Colombo North
25/05/2014,0.346419735,Z01,Colombo North
10/06/2014,0.309273119,Z01,Colombo North
26/06/2014,0.324527422,Z01,Colombo North
12/07/2014,0.393294173,Z01,Colombo North
28/07/2014,0.341844238,Z01,Colombo North
13/08/2014,0.377461851,Z01,Colombo North
