Date,LST_Celsius,ZoneID,ZoneName
03/12/2006,31.75,Z01,Colombo North
11/12/2006,31.58,Z01,Colombo North
19/12/2006,25.16,Z01,Colombo North
27/12/2006,31.52,Z01,Colombo North
01/01/2007,31.88,Z01,Colombo North
09/01/2007,32.67,Z01,Colombo North
17/01/2007,31.57,Z01,Colombo North
25/01/2007,30.57,Z01,Colombo North
02/02/2007,32.61,Z01,Colombo North
10/02/2007,31.01,Z01,Colombo North
18/02/2007,32.41,Z01,Colombo North
26/02/2007,31.78,Z01,Colombo North
06/03/2007,33.16,Z01,Colombo North
14/03/2007,32.36,Z01,Colombo North
22/03/2007,34.31,Z01,Colombo North
30/03/2007,34.19,Z01,Colombo North
07/04/2007,32.66,Z01,Colombo North
15/04/2007,32.61,Z01,Colombo North
23/04/2007,33.59,Z01,Colombo North
01/05/2007,31.49,Z01,Colombo North
09/05/2007,29.41,Z01,Colombo North
17/05/2007,29.69,Z01,Colombo North
25/05/2007,34.52,Z01,Colombo North
02/06/2007,33.64,Z01,Colombo North
10/06/2007,24.85,Z01,Colombo North
18/06/2007,30.96,Z01,Colombo North
26/06/2007,29.07,Z01,Colombo North
04/07/2007,31.54,Z01,Colombo North
12/07/2007,26.89,Z01,Colombo North
05/08/2007,29.51,Z01,Colombo North
13/08/2007,31.17,Z01,Colombo North
06/09/2007,28.03,Z01,Colombo North
14/09/2007,33.75,Z01,Colombo North
22/09/2007,31.96,Z01,Colombo North
30/09/2007,30.76,Z01,Colombo North
08/10/2007,31.6,Z01,Colombo North
16/10/2007,29.69,Z01,Colombo North
24/10/2007,30.4,Z01,Colombo North
01/11/2007,31.95,Z01,Colombo North
09/11/2007,31.42,Z01,Colombo North
17/11/2007,27.1,Z01,Colombo North
25/11/2007,31.37,Z01,Colombo North
03/12/2007,30.82,Z01,Colombo North
19/12/2007,30.11,Z01,Colombo North
27/12/2007,31.78,Z01,Colombo North
01/01/2008,30.56,Z01,Colombo North
09/01/2008,31.09,Z01,Colombo North
17/01/2008,30.78,Z01,Colombo North
25/01/2008,31.27,Z01,Colombo North
02/02/2008,32.58,Z01,Colombo North
10/02/2008,32.27,Z01,Colombo North
18/02/2008,33.98,Z01,Colombo North
26/02/2008,29.58,Z01,Colombo North
05/03/2008,34.88,Z01,Colombo North
13/03/2008,31.52,Z01,Colombo North
21/03/2008,29.42,Z01,Colombo North
29/03/2008,28.77,Z01,Colombo North
06/04/2008,32.82,Z01,Colombo North
14/04/2008,29.9,Z01,Colombo North
22/04/2008,33.12,Z01,Colombo North
30/04/2008,28.3,Z01,Colombo North
08/05/2008,30.48,Z01,Colombo North
24/05/2008,32.63,Z01,Colombo North
09/06/2008,28.69,Z01,Colombo North
25/06/2008,31.57,Z01,Colombo North
03/07/2008,30.36,Z01,Colombo North
11/07/2008,27.03,Z01,Colombo North
19/07/2008,30.48,Z01,Colombo North
27/07/2008,32.21,Z01,Colombo North
04/08/2008,32.05,Z01,Colombo North
12/08/2008,30.06,Z01,Colombo North
20/08/2008,31.95,Z01,Colombo North
28/08/2008,32.47,Z01,Colombo North
05/09/2008,29.13,Z01,Colombo North
13/09/2008,32.64,Z01,Colombo North
21/09/2008,33.06,Z01,Colombo North
29/09/2008,34.05,Z01,Colombo North
07/10/2008,32.36,Z01,Colombo North
23/10/2008,31.08,Z01,Colombo North
31/10/2008,32.37,Z01,Colombo North
08/11/2008,30.16,Z01,Colombo North
16/11/2008,31.71,Z01,Colombo North
24/11/2008,31.82,Z01,Colombo North
